ID,Set,Items
D,2.0,"[('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium')]"
D,3.0,"[('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium')]"
D,14.0,"[('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium')]"
D,17.0,"[('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy'), ('squat', 'heavy')]"
D,29.0,"[('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium')]"
D,44.0,"[('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium')]"
D,57.0,"[('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('raw', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium'), ('row', 'medium')]"
D,70.0,"[('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium'), ('squat', 'medium')]"
D,85.0,"[('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium'), ('bench', 'medium')]"
D,2000.0,"[('row', 'medium')]"
E,1.0,"[('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium'), ('dead', 'medium')]"
